event,name,clock,t_start_ns,t_end_ns,interval_ns,value,note
L3,ForkliftObstacleMinDistance,monotonic,399795803225753,399795857863762,54638009,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399795813588307,399795856316990,42728683,,
L2,BridgeHeartbeat,monotonic,399795857887672,399795858840989,953317,2071,
R1,cycle,monotonic,399795847785719,399795898686610,50900891,,
read_rt,BridgeHeartbeat,monotonic,399795898695641,399795901081765,2386124,2071,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399795901093812,399795904629207,3535395,0.0,
L5,cmd_traction_speed,monotonic,399795904629207,399795904858053,228846,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399795904866487,399795906277545,1411058,0.0,
L5,cmd_steer_angle,monotonic,399795906277545,399795906441594,164049,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399795906449162,399795908686473,2237311,0.0,
L5,cmd_fork_speed,monotonic,399795908686473,399795908844978,158505,0.0,
L1,ForkliftForkHeight,monotonic,399795863239823,399795908856490,45616667,0.20514354507707558,
L1cs,ForkliftForkHeight,monotonic,399795863239823,399795898686610,35446787,0.20514354507707558,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399795908863951,399795910939962,2076011,0.20514354507707558,
L3,ForkliftForkHeight,monotonic,399795863239823,399795910939962,47700139,0.20514354507707558,
R2,ForkliftForkHeight,monotonic,399795854220914,399795908863951,54643037,,
L1,ForkliftLinearSpeed,monotonic,399795863324708,399795910960348,47635640,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399795863324708,399795898686610,35361902,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399795910965681,399795912794678,1828997,0.0,
L3,ForkliftLinearSpeed,monotonic,399795863324708,399795912794678,49469970,0.0,
R2,ForkliftLinearSpeed,monotonic,399795855191871,399795910965681,55773810,,
L1,ForkliftObstacleMinDistance,monotonic,399795903696503,399795912819370,9122867,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399795903696503,399795898686610,-5009893,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399795912826032,399795915919154,3093122,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399795903696503,399795915919154,12222651,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399795856316990,399795912826032,56509042,,
L2,BridgeHeartbeat,monotonic,399795915953512,399795917460100,1506588,2072,
R1,cycle,monotonic,399795898686610,399795948609345,49922735,,
read_rt,BridgeHeartbeat,monotonic,399795948621956,399795950649295,2027339,2072,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399795950662319,399795953049137,2386818,0.0,
L5,cmd_traction_speed,monotonic,399795953049137,399795954085051,1035914,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399795954099187,399795956060394,1961207,0.0,
L5,cmd_steer_angle,monotonic,399795956060394,399795956274888,214494,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399795956283456,399795960965359,4681903,0.0,
L5,cmd_fork_speed,monotonic,399795960965359,399795961195751,230392,0.0,
L1,ForkliftForkHeight,monotonic,399795863239823,399795961209727,97969904,0.20514354507707558,
L1cs,ForkliftForkHeight,monotonic,399795863239823,399795948609345,85369522,0.20514354507707558,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399795961218655,399795962986592,1767937,0.20514354507707558,
L3,ForkliftForkHeight,monotonic,399795863239823,399795962986592,99746769,0.20514354507707558,
R2,ForkliftForkHeight,monotonic,399795908863951,399795961218655,52354704,,
L1,ForkliftLinearSpeed,monotonic,399795863324708,399795963010936,99686228,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399795863324708,399795948609345,85284637,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399795963016660,399795964835221,1818561,0.0,
L3,ForkliftLinearSpeed,monotonic,399795863324708,399795964835221,101510513,0.0,
R2,ForkliftLinearSpeed,monotonic,399795910965681,399795963016660,52050979,,
L1,ForkliftObstacleMinDistance,monotonic,399795903696503,399795964853854,61157351,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399795903696503,399795948609345,44912842,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399795964858481,399795970734028,5875547,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399795903696503,399795970734028,67037525,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399795912826032,399795964858481,52032449,,
silence,ForkliftWarningFieldOccupied,-,,,500621405,True,entered: asserted value written; window 0.500s (opcua-nodes.md §13.2 W1)
L1,ForkliftWarningFieldOccupied,monotonic,399795470222432,399795970843837,500621405,False,
L1cs,ForkliftWarningFieldOccupied,monotonic,399795470222432,399795948609345,478386913,False,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftWarningFieldOccupied,monotonic,399795972666366,399795974620767,1954401,True,"asserted on silence, not a received sample (§13.2 W1)"
L3,ForkliftWarningFieldOccupied,monotonic,399795470222432,399795974620767,504398335,False,
R2,ForkliftWarningFieldOccupied,monotonic,399763526764937,399795972666366,32445901429,,
L2,BridgeHeartbeat,monotonic,399795974650134,399795976745060,2094926,2073,
R1,cycle,monotonic,399795948609345,399795998242938,49633593,,
read_rt,BridgeHeartbeat,monotonic,399795998252831,399796001258027,3005196,2073,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399796001271140,399796003780990,2509850,0.0,
L5,cmd_traction_speed,monotonic,399796003780990,399796003988161,207171,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399796003997452,399796007054433,3056981,0.0,
L5,cmd_steer_angle,monotonic,399796007054433,399796007192105,137672,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399796007199411,399796008694987,1495576,0.0,
L5,cmd_fork_speed,monotonic,399796008694987,399796008816000,121013,0.0,
L1,ForkliftForkHeight,monotonic,399795963466460,399796008825668,45359208,0.2051522687988891,
L1cs,ForkliftForkHeight,monotonic,399795963466460,399795998242938,34776478,0.2051522687988891,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399796008831639,399796011265003,2433364,0.2051522687988891,
L3,ForkliftForkHeight,monotonic,399795963466460,399796011265003,47798543,0.2051522687988891,
R2,ForkliftForkHeight,monotonic,399795961218655,399796008831639,47612984,,
L1,ForkliftLinearSpeed,monotonic,399795963988273,399796011282041,47293768,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399795963988273,399795998242938,34254665,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399796011286046,399796013352369,2066323,0.0,
L3,ForkliftLinearSpeed,monotonic,399795963988273,399796013352369,49364096,0.0,
R2,ForkliftLinearSpeed,monotonic,399795963016660,399796011286046,48269386,,
L1,ForkliftObstacleMinDistance,monotonic,399796005677047,399796013367966,7690919,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399796005677047,399795998242938,-7434109,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399796013371417,399796014766067,1394650,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399796005677047,399796014766067,9089020,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399795964858481,399796013371417,48512936,,
silence,ForkliftWarningFieldOccupied,-,,,42688504,,left: sample carried; window 0.500s (opcua-nodes.md §13.2 W1)
L1,ForkliftWarningFieldOccupied,monotonic,399795972101208,399796014789712,42688504,False,
L1cs,ForkliftWarningFieldOccupied,monotonic,399795972101208,399795998242938,26141730,False,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftWarningFieldOccupied,monotonic,399796016149263,399796018053076,1903813,False,
L3,ForkliftWarningFieldOccupied,monotonic,399795972101208,399796018053076,45951868,False,
R2,ForkliftWarningFieldOccupied,monotonic,399795972666366,399796016149263,43482897,,
L2,BridgeHeartbeat,monotonic,399796018080669,399796022732126,4651457,2074,
R1,cycle,monotonic,399795998242938,399796047463591,49220653,,
read_rt,BridgeHeartbeat,monotonic,399796047472332,399796049273815,1801483,2074,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399796049281757,399796051463251,2181494,0.0,
L5,cmd_traction_speed,monotonic,399796051463251,399796051699674,236423,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399796051711402,399796053704423,1993021,0.0,
L5,cmd_steer_angle,monotonic,399796053704423,399796053865760,161337,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399796053872448,399796055643710,1771262,0.0,
L5,cmd_fork_speed,monotonic,399796055643710,399796055840662,196952,0.0,
L1,ForkliftForkHeight,monotonic,399795963466460,399796055851093,92384633,0.2051522687988891,
L1cs,ForkliftForkHeight,monotonic,399795963466460,399796047463591,83997131,0.2051522687988891,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399796055858397,399796057170563,1312166,0.2051522687988891,
L3,ForkliftForkHeight,monotonic,399795963466460,399796057170563,93704103,0.2051522687988891,
R2,ForkliftForkHeight,monotonic,399796008831639,399796055858397,47026758,,
L1,ForkliftLinearSpeed,monotonic,399795963988273,399796057184216,93195943,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399795963988273,399796047463591,83475318,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399796057186846,399796060293217,3106371,0.0,
L3,ForkliftLinearSpeed,monotonic,399795963988273,399796060293217,96304944,0.0,
R2,ForkliftLinearSpeed,monotonic,399796011286046,399796057186846,45900800,,
L1,ForkliftObstacleMinDistance,monotonic,399796005677047,399796060310307,54633260,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399796005677047,399796047463591,41786544,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399796060313897,399796061756962,1443065,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399796005677047,399796061756962,56079915,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399796013371417,399796060313897,46942480,,
L2,BridgeHeartbeat,monotonic,399796061786893,399796062979913,1193020,2075,
R1,cycle,monotonic,399796047463591,399796098598062,51134471,,
read_rt,BridgeHeartbeat,monotonic,399796098609209,399796101215377,2606168,2075,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399796101225608,399796103660520,2434912,0.0,
L5,cmd_traction_speed,monotonic,399796103660520,399796103770781,110261,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399796103777873,399796104949279,1171406,0.0,
L5,cmd_steer_angle,monotonic,399796104949279,399796105048195,98916,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399796105054420,399796106456851,1402431,0.0,
L5,cmd_fork_speed,monotonic,399796106456851,399796106533707,76856,0.0,
L1,ForkliftForkHeight,monotonic,399796063362794,399796106539356,43176562,0.20516003526272658,
L1cs,ForkliftForkHeight,monotonic,399796063362794,399796098598062,35235268,0.20516003526272658,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399796106542889,399796107369797,826908,0.20516003526272658,
L3,ForkliftForkHeight,monotonic,399796063362794,399796107369797,44007003,0.20516003526272658,
R2,ForkliftForkHeight,monotonic,399796055858397,399796106542889,50684492,,
L1,ForkliftLinearSpeed,monotonic,399796063690269,399796107379846,43689577,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399796063690269,399796098598062,34907793,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399796107382035,399796108598994,1216959,0.0,
L3,ForkliftLinearSpeed,monotonic,399796063690269,399796108598994,44908725,0.0,
R2,ForkliftLinearSpeed,monotonic,399796057186846,399796107382035,50195189,,
L1,ForkliftObstacleMinDistance,monotonic,399796102664833,399796108614774,5949941,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399796102664833,399796098598062,-4066771,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399796108618346,399796109684945,1066599,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399796102664833,399796109684945,7020112,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399796060313897,399796108618346,48304449,,
L2,BridgeHeartbeat,monotonic,399796109710355,399796110799692,1089337,2076,
R1,cycle,monotonic,399796098598062,399796148079482,49481420,,
read_rt,BridgeHeartbeat,monotonic,399796148087365,399796149713966,1626601,2076,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399796149723281,399796153265922,3542641,0.0,
L5,cmd_traction_speed,monotonic,399796153265922,399796153446742,180820,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399796153456363,399796154859827,1403464,0.0,
L5,cmd_steer_angle,monotonic,399796154859827,399796155097516,237689,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399796155109429,399796156589296,1479867,0.0,
L5,cmd_fork_speed,monotonic,399796156589296,399796156696336,107040,0.0,
L1,ForkliftForkHeight,monotonic,399796063362794,399796156704518,93341724,0.20516003526272658,
L1cs,ForkliftForkHeight,monotonic,399796063362794,399796148079482,84716688,0.20516003526272658,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399796156710144,399796158123809,1413665,0.20516003526272658,
L3,ForkliftForkHeight,monotonic,399796063362794,399796158123809,94761015,0.20516003526272658,
R2,ForkliftForkHeight,monotonic,399796106542889,399796156710144,50167255,,
L1,ForkliftLinearSpeed,monotonic,399796063690269,399796158139281,94449012,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399796063690269,399796148079482,84389213,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399796158142229,399796159446356,1304127,0.0,
L3,ForkliftLinearSpeed,monotonic,399796063690269,399796159446356,95756087,0.0,
R2,ForkliftLinearSpeed,monotonic,399796107382035,399796158142229,50760194,,
L1,ForkliftObstacleMinDistance,monotonic,399796102664833,399796159462844,56798011,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399796102664833,399796148079482,45414649,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399796159465877,399796161201552,1735675,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399796102664833,399796161201552,58536719,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399796108618346,399796159465877,50847531,,
L2,BridgeHeartbeat,monotonic,399796161263350,399796163475220,2211870,2077,
R1,cycle,monotonic,399796148079482,399796198355603,50276121,,
read_rt,BridgeHeartbeat,monotonic,399796198369362,399796202000854,3631492,2077,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399796202035674,399796205212863,3177189,0.0,
L5,cmd_traction_speed,monotonic,399796205212863,399796205401968,189105,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399796205412841,399796207819553,2406712,0.0,
L5,cmd_steer_angle,monotonic,399796207819553,399796207993136,173583,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399796208000657,399796209789928,1789271,0.0,
L5,cmd_fork_speed,monotonic,399796209789928,399796209964825,174897,0.0,
L1,ForkliftForkHeight,monotonic,399796163759050,399796209976247,46217197,0.20516850988529026,
L1cs,ForkliftForkHeight,monotonic,399796163759050,399796198355603,34596553,0.20516850988529026,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399796209984588,399796211956592,1972004,0.20516850988529026,
L3,ForkliftForkHeight,monotonic,399796163759050,399796211956592,48197542,0.20516850988529026,
R2,ForkliftForkHeight,monotonic,399796156710144,399796209984588,53274444,,
L1,ForkliftLinearSpeed,monotonic,399796163841442,399796211976587,48135145,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399796163841442,399796198355603,34514161,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399796211980952,399796213521270,1540318,0.0,
L3,ForkliftLinearSpeed,monotonic,399796163841442,399796213521270,49679828,0.0,
R2,ForkliftLinearSpeed,monotonic,399796158142229,399796211980952,53838723,,
L1,ForkliftObstacleMinDistance,monotonic,399796206809370,399796213539415,6730045,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399796206809370,399796198355603,-8453767,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399796213543712,399796215677570,2133858,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399796206809370,399796215677570,8868200,5.5,
