event,name,clock,t_start_ns,t_end_ns,interval_ns,value,note
startup,configured_signal_set,-,,,,forklift+warning,"configured signal set: forklift+warning — forklift 4in/3out/5diag (opcua-nodes.md §10), warning 1in/0out/0diag (opcua-nodes.md §13); 5 input slots, 3 output slots, 5 diagnostics, 14 nodes touched, write allowlist 6 keys; silence rule: ForkliftWarningFieldOccupied asserts True after 0.500s of silence (opcua-nodes.md §13.2 W1)"
session,session_timeout_ms,-,,,,10000.0,granted; requested 10000 (granted as requested)
session,secure_channel_lifetime_ms,-,,,,3600000.0,granted; requested 3600000
session,keepalive_period_s,-,,,,3.3333,derived from the granted timeout / 3 (§3.2 S3)
session,namespace_index:server_interfaces,-,,,,2,http://www.siemens.com/simatic-s7-opcua
session,namespace_index:interface,-,,,,3,http://DemoCell
session,connect,-,,,,,opc.tcp://172.19.176.1:4841
L5,cmd_fork_speed,monotonic,399894964791659,399894964934874,143215,0.0,
L1,ForkliftForkHeight,monotonic,399894911183881,399894964943928,53760047,0.21849145619547608,
L1cs,ForkliftForkHeight,monotonic,399894911183881,399894954643865,43459984,0.21849145619547608,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399894964950300,399894967339698,2389398,0.21849145619547608,
L3,ForkliftForkHeight,monotonic,399894911183881,399894967339698,56155817,0.21849145619547608,
R2,ForkliftForkHeight,monotonic,399894910791387,399894964950300,54158913,,
L1,ForkliftLinearSpeed,monotonic,399894911253707,399894967356829,56103122,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399894911253707,399894954643865,43390158,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399894967361108,399894969905138,2544030,0.0,
L3,ForkliftLinearSpeed,monotonic,399894911253707,399894969905138,58651431,0.0,
R2,ForkliftLinearSpeed,monotonic,399894912969099,399894967361108,54392009,,
L1,ForkliftObstacleMinDistance,monotonic,399894951048311,399894969926097,18877786,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399894951048311,399894954643865,3595554,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399894969931958,399894972161947,2229989,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399894951048311,399894972161947,21113636,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399894914295420,399894969931958,55636538,,
L2,BridgeHeartbeat,monotonic,399894972210766,399894974167531,1956765,1172,
diagnostics,Status/*,-,,,,"{'ForkliftTeleopActive': False, 'ForkliftObstacleStopActive': False, 'ForkliftSpeedLimitActive': False, 'ForkliftResetRequired': True, 'HmiLinkOk': False}",
R1,cycle,monotonic,399894954643865,399895002979109,48335244,,
read_rt,BridgeHeartbeat,monotonic,399895002990512,399895005369545,2379033,1172,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399895005382750,399895006745312,1362562,0.0,
L5,cmd_traction_speed,monotonic,399895006745312,399895006871666,126354,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399895006878843,399895008071301,1192458,0.0,
L5,cmd_steer_angle,monotonic,399895008071301,399895008174445,103144,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399895008180589,399895009643970,1463381,0.0,
L5,cmd_fork_speed,monotonic,399895009643970,399895009742809,98839,0.0,
L1,ForkliftForkHeight,monotonic,399894911183881,399895009750744,98566863,0.21849145619547608,
L1cs,ForkliftForkHeight,monotonic,399894911183881,399895002979109,91795228,0.21849145619547608,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399895009756530,399895011352188,1595658,0.21849145619547608,
L3,ForkliftForkHeight,monotonic,399894911183881,399895011352188,100168307,0.21849145619547608,
R2,ForkliftForkHeight,monotonic,399894964950300,399895009756530,44806230,,
L1,ForkliftLinearSpeed,monotonic,399895010263147,399895011365822,1102675,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399895010263147,399895002979109,-7284038,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399895011369510,399895012826135,1456625,0.0,
L3,ForkliftLinearSpeed,monotonic,399895010263147,399895012826135,2562988,0.0,
R2,ForkliftLinearSpeed,monotonic,399894967361108,399895011369510,44008402,,
L1,ForkliftObstacleMinDistance,monotonic,399894951048311,399895012836595,61788284,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399894951048311,399895002979109,51930798,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399895012839813,399895013944760,1104947,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399894951048311,399895013944760,62896449,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399894969931958,399895012839813,42907855,,
L2,BridgeHeartbeat,monotonic,399895013968853,399895014960916,992063,1173,
R1,cycle,monotonic,399895002979109,399895054539778,51560669,,
read_rt,BridgeHeartbeat,monotonic,399895054548363,399895055967075,1418712,1173,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399895055973364,399895056882356,908992,0.0,
L5,cmd_traction_speed,monotonic,399895056882356,399895057088972,206616,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399895057096989,399895057781798,684809,0.0,
L5,cmd_steer_angle,monotonic,399895057781798,399895057876572,94774,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399895057881750,399895058563201,681451,0.0,
L5,cmd_fork_speed,monotonic,399895058563201,399895058630359,67158,0.0,
L1,ForkliftForkHeight,monotonic,399895010178248,399895058636116,48457868,0.21853655797926544,
L1cs,ForkliftForkHeight,monotonic,399895010178248,399895054539778,44361530,0.21853655797926544,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399895058640900,399895059492560,851660,0.21853655797926544,
L3,ForkliftForkHeight,monotonic,399895010178248,399895059492560,49314312,0.21853655797926544,
R2,ForkliftForkHeight,monotonic,399895009756530,399895058640900,48884370,,
L1,ForkliftLinearSpeed,monotonic,399895010263147,399895059503476,49240329,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399895010263147,399895054539778,44276631,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399895059505957,399895060745293,1239336,0.0,
L3,ForkliftLinearSpeed,monotonic,399895010263147,399895060745293,50482146,0.0,
R2,ForkliftLinearSpeed,monotonic,399895011369510,399895059505957,48136447,,
L1,ForkliftObstacleMinDistance,monotonic,399895051713255,399895060756374,9043119,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399895051713255,399895054539778,2826523,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399895060759000,399895061459825,700825,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399895051713255,399895061459825,9746570,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399895012839813,399895060759000,47919187,,
L2,BridgeHeartbeat,monotonic,399895061477061,399895062447935,970874,1174,
R1,cycle,monotonic,399895054539778,399895103660950,49121172,,
read_rt,BridgeHeartbeat,monotonic,399895103672973,399895105472200,1799227,1174,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399895105483315,399895106869261,1385946,0.0,
L5,cmd_traction_speed,monotonic,399895106869261,399895106977140,107879,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399895106981604,399895108424552,1442948,0.0,
L5,cmd_steer_angle,monotonic,399895108424552,399895108606431,181879,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399895108613608,399895109967345,1353737,0.0,
L5,cmd_fork_speed,monotonic,399895109967345,399895110163103,195758,0.0,
L1,ForkliftForkHeight,monotonic,399895010178248,399895110173751,99995503,0.21853655797926544,
L1cs,ForkliftForkHeight,monotonic,399895010178248,399895103660950,93482702,0.21853655797926544,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399895110181188,399895111485576,1304388,0.21853655797926544,
L3,ForkliftForkHeight,monotonic,399895010178248,399895111485576,101307328,0.21853655797926544,
R2,ForkliftForkHeight,monotonic,399895058640900,399895110181188,51540288,,
L1,ForkliftLinearSpeed,monotonic,399895110798278,399895111494878,696600,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399895110798278,399895103660950,-7137328,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399895111496920,399895112747461,1250541,0.0,
L3,ForkliftLinearSpeed,monotonic,399895110798278,399895112747461,1949183,0.0,
R2,ForkliftLinearSpeed,monotonic,399895059505957,399895111496920,51990963,,
L1,ForkliftObstacleMinDistance,monotonic,399895051713255,399895112759667,61046412,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399895051713255,399895103660950,51947695,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399895112762611,399895113507070,744459,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399895051713255,399895113507070,61793815,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399895060759000,399895112762611,52003611,,
L2,BridgeHeartbeat,monotonic,399895113531818,399895114931492,1399674,1175,
R1,cycle,monotonic,399895103660950,399895153118987,49458037,,
read_rt,BridgeHeartbeat,monotonic,399895153128009,399895155361248,2233239,1175,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399895155371789,399895156720194,1348405,0.0,
L5,cmd_traction_speed,monotonic,399895156720194,399895156815446,95252,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399895156820001,399895157666826,846825,0.0,
L5,cmd_steer_angle,monotonic,399895157666826,399895157838057,171231,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399895157844830,399895158877223,1032393,0.0,
L5,cmd_fork_speed,monotonic,399895158877223,399895159033310,156087,0.0,
L1,ForkliftForkHeight,monotonic,399895110727592,399895159042255,48314663,0.21858441512728,
L1cs,ForkliftForkHeight,monotonic,399895110727592,399895153118987,42391395,0.21858441512728,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399895159048008,399895159900799,852791,0.21858441512728,
L3,ForkliftForkHeight,monotonic,399895110727592,399895159900799,49173207,0.21858441512728,
R2,ForkliftForkHeight,monotonic,399895110181188,399895159048008,48866820,,
L1,ForkliftLinearSpeed,monotonic,399895110798278,399895159911996,49113718,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399895110798278,399895153118987,42320709,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399895159914464,399895160847526,933062,0.0,
L3,ForkliftLinearSpeed,monotonic,399895110798278,399895160847526,50049248,0.0,
R2,ForkliftLinearSpeed,monotonic,399895111496920,399895159914464,48417544,,
L1,ForkliftObstacleMinDistance,monotonic,399895151157798,399895160856730,9698932,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399895151157798,399895153118987,1961189,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399895160858943,399895161486439,627496,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399895151157798,399895161486439,10328641,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399895112762611,399895160858943,48096332,,
L2,BridgeHeartbeat,monotonic,399895161504689,399895162581361,1076672,1176,
R1,cycle,monotonic,399895153118987,399895203836140,50717153,,
read_rt,BridgeHeartbeat,monotonic,399895203847084,399895207766293,3919209,1176,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399895207777339,399895209054226,1276887,0.0,
L5,cmd_traction_speed,monotonic,399895209054226,399895209169499,115273,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399895209174198,399895210910928,1736730,0.0,
L5,cmd_steer_angle,monotonic,399895210910928,399895211038760,127832,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399895211045228,399895212819303,1774075,0.0,
L5,cmd_fork_speed,monotonic,399895212819303,399895212935692,116389,0.0,
L1,ForkliftForkHeight,monotonic,399895209845268,399895212943927,3098659,0.2186340206961473,
L1cs,ForkliftForkHeight,monotonic,399895209845268,399895203836140,-6009128,0.2186340206961473,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399895212948510,399895214044947,1096437,0.2186340206961473,
L3,ForkliftForkHeight,monotonic,399895209845268,399895214044947,4199679,0.2186340206961473,
R2,ForkliftForkHeight,monotonic,399895159048008,399895212948510,53900502,,
L1,ForkliftLinearSpeed,monotonic,399895209933742,399895214062703,4128961,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399895209933742,399895203836140,-6097602,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399895214066816,399895215213128,1146312,0.0,
L3,ForkliftLinearSpeed,monotonic,399895209933742,399895215213128,5279386,0.0,
R2,ForkliftLinearSpeed,monotonic,399895159914464,399895214066816,54152352,,
L1,ForkliftObstacleMinDistance,monotonic,399895151157798,399895215226757,64068959,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399895151157798,399895203836140,52678342,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399895215230121,399895216966127,1736006,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399895151157798,399895216966127,65808329,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399895160858943,399895215230121,54371178,,
L2,BridgeHeartbeat,monotonic,399895216989738,399895217987247,997509,1177,
R1,cycle,monotonic,399895203836140,399895253177304,49341164,,
read_rt,BridgeHeartbeat,monotonic,399895253186756,399895254933616,1746860,1177,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399895254943218,399895255995536,1052318,0.0,
L5,cmd_traction_speed,monotonic,399895255995536,399895256283702,288166,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399895256292518,399895257445215,1152697,0.0,
L5,cmd_steer_angle,monotonic,399895257445215,399895257548992,103777,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399895257553047,399895258952134,1399087,0.0,
L5,cmd_fork_speed,monotonic,399895258952134,399895259045188,93054,0.0,
L1,ForkliftForkHeight,monotonic,399895209845268,399895259050924,49205656,0.2186340206961473,
L1cs,ForkliftForkHeight,monotonic,399895209845268,399895253177304,43332036,0.2186340206961473,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399895259055580,399895260128778,1073198,0.2186340206961473,
L3,ForkliftForkHeight,monotonic,399895209845268,399895260128778,50283510,0.2186340206961473,
R2,ForkliftForkHeight,monotonic,399895212948510,399895259055580,46107070,,
L1,ForkliftLinearSpeed,monotonic,399895209933742,399895260142647,50208905,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399895209933742,399895253177304,43243562,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399895260146124,399895261387147,1241023,0.0,
L3,ForkliftLinearSpeed,monotonic,399895209933742,399895261387147,51453405,0.0,
R2,ForkliftLinearSpeed,monotonic,399895214066816,399895260146124,46079308,,
L1,ForkliftObstacleMinDistance,monotonic,399895250892101,399895261400375,10508274,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399895250892101,399895253177304,2285203,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399895261403551,399895263196204,1792653,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399895250892101,399895263196204,12304103,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399895215230121,399895261403551,46173430,,
L2,BridgeHeartbeat,monotonic,399895263228506,399895265296911,2068405,1178,
R1,cycle,monotonic,399895253177304,399895303514491,50337187,,
read_rt,BridgeHeartbeat,monotonic,399895303523818,399895305584914,2061096,1178,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399895305595140,399895306875426,1280286,0.0,
L5,cmd_traction_speed,monotonic,399895306875426,399895307021309,145883,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399895307029752,399895308368238,1338486,0.0,
L5,cmd_steer_angle,monotonic,399895308368238,399895308477643,109405,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399895308484676,399895311114922,2630246,0.0,
L5,cmd_fork_speed,monotonic,399895311114922,399895311200649,85727,0.0,
L1,ForkliftForkHeight,monotonic,399895309587427,399895311208360,1620933,0.2186814835419756,
L1cs,ForkliftForkHeight,monotonic,399895309587427,399895303514491,-6072936,0.2186814835419756,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399895311212129,399895313010387,1798258,0.2186814835419756,
L3,ForkliftForkHeight,monotonic,399895309587427,399895313010387,3422960,0.2186814835419756,
R2,ForkliftForkHeight,monotonic,399895259055580,399895311212129,52156549,,
L1,ForkliftLinearSpeed,monotonic,399895309926232,399895313024945,3098713,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399895309926232,399895303514491,-6411741,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399895313028685,399895314750935,1722250,0.0,
L3,ForkliftLinearSpeed,monotonic,399895309926232,399895314750935,4824703,0.0,
R2,ForkliftLinearSpeed,monotonic,399895260146124,399895313028685,52882561,,
L1,ForkliftObstacleMinDistance,monotonic,399895250892101,399895314790047,63897946,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399895250892101,399895303514491,52622390,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399895314795099,399895315863382,1068283,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399895250892101,399895315863382,64971281,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399895261403551,399895314795099,53391548,,
L2,BridgeHeartbeat,monotonic,399895315891312,399895317841028,1949716,1179,
R1,cycle,monotonic,399895303514491,399895353184517,49670026,,
read_rt,BridgeHeartbeat,monotonic,399895353197521,399895355039902,1842381,1179,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399895355051075,399895356369074,1317999,0.0,
L5,cmd_traction_speed,monotonic,399895356369074,399895356948431,579357,0.0,
