sim_s,truth_x,truth_y,truth_yaw,ekf_x,ekf_y,ekf_yaw,slam_x,slam_y,slam_yaw,mo_x,mo_y,mo_yaw,slam_ok
43.7120,3.52523,6.96642,-0.004478,8.05676,-0.12384,-0.026780,9.50792,12.41485,-0.017587,1.40785,12.44407,0.016870,1
43.8040,3.60523,6.96606,-0.004478,8.12270,-0.12557,-0.026961,9.56397,12.43643,-0.013281,1.40785,12.44407,0.016870,1
43.9020,3.68523,6.96570,-0.004478,8.20296,-0.12768,-0.027143,9.64175,12.44119,-0.012341,1.40785,12.44407,0.016870,1
44.0000,3.76523,6.96534,-0.004478,8.28340,-0.12981,-0.027341,9.72222,12.44024,-0.012539,1.40785,12.44407,0.016870,1
44.1000,3.80523,6.96516,-0.004478,8.36367,-0.13196,-0.027550,9.80251,12.43929,-0.012748,1.38273,12.49243,0.011432,1
44.2000,3.92522,6.96463,-0.004477,8.44411,-0.13413,-0.027854,9.87195,12.44376,-0.015025,1.38273,12.49243,0.011432,1
44.2980,3.96522,6.96445,-0.004477,8.52455,-0.13632,-0.028133,9.94965,12.44392,-0.015796,1.38273,12.49243,0.011432,1
44.3980,4.04522,6.96409,-0.004477,8.60479,-0.13852,-0.028295,10.02992,12.44271,-0.015958,1.38273,12.49243,0.011432,1
44.4820,4.12522,6.96373,-0.004477,8.66915,-0.14030,-0.028416,10.11038,12.44148,-0.016108,1.37616,12.69118,-0.012146,1
44.5820,4.20522,6.96337,-0.004477,8.74947,-0.14253,-0.028634,10.16497,12.44569,-0.013577,1.37616,12.69118,-0.012146,1
44.6840,4.28522,6.96302,-0.004477,8.82985,-0.14478,-0.028826,10.23889,12.44826,-0.011956,1.37616,12.69118,-0.012146,1
44.7840,4.36522,6.96266,-0.004476,8.91029,-0.14705,-0.029092,10.31936,12.44735,-0.012222,1.37616,12.69118,-0.012146,1
44.8780,4.44522,6.96230,-0.004476,8.99055,-0.14934,-0.029426,10.39964,12.44641,-0.012556,1.37617,12.60482,-0.001980,1
44.9760,4.52522,6.96194,-0.004476,9.07099,-0.15166,-0.029612,10.46499,12.44487,-0.016005,1.37617,12.60482,-0.001980,1
45.0680,4.60522,6.96158,-0.004476,9.15131,-0.15399,-0.029821,10.53520,12.44307,-0.018389,1.37617,12.60482,-0.001980,1
